BS,CellName,load,ESMode1,ESMode2,ESMode3,ESMode5,ESMode6,Year_x,Month,Day,Hour,Minute_x,Energy,RUType,Mode,Frequency,Bandwidth,Antennas,TXpower
B_115,Cell0,0.14319,0.0,0.0,0.0,0.0,0.0,2023,1,4,4,0,17.63826607,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.03488,0.0,0.0,0.0,0.0,0.0,2023,1,4,6,0,17.04035874,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.0477,0.0,0.0,0.0,0.0,0.0,2023,1,4,7,0,17.18983558,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.05014,0.0,0.0,0.0,0.0,0.0,2023,1,4,8,0,19.7309417,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.26716,0.0,0.0,0.0,0.0,0.0,2023,1,4,10,0,26.15844544,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.40372,0.0,0.0,0.0,0.0,0.0,2023,1,4,11,0,20.47832586,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.16235,0.0,0.0,0.0,0.0,0.0,2023,1,4,12,0,19.28251121,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.11676,0.0,0.0,0.0,0.0,0.0,2023,1,4,13,0,19.880418535,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.13278,0.0,0.0,0.0,0.0,0.0,2023,1,4,14,0,20.47832586,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.16358,0.0,0.0,0.0,0.0,0.0,2023,1,4,15,0,21.82361734,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.22469,0.0,0.0,0.0,0.0,0.0,2023,1,4,16,0,21.07623318,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.19346,0.0,0.0,0.0,0.0,0.0,2023,1,4,17,0,20.77727952,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.17804,0.0,0.0,0.0,0.0,0.0,2023,1,4,18,0,21.37518685,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.20568,0.0,0.0,0.0,0.0,0.0,2023,1,4,19,0,20.47832586,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.16819,0.0,0.0,0.0,0.0,0.0,2023,1,4,20,0,23.31838565,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.29169,0.0,0.0,0.0,0.0,0.0,2023,1,4,21,0,25.85949178,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.37755,0.0,0.0,0.0,0.0,0.0,2023,1,4,22,0,23.243647234999997,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.25042,0.0,0.0,0.0,0.0,0.0,2023,1,5,0,0,20.62780269,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.17942,0.0,0.0,0.0,0.0,0.0,2023,1,5,1,0,20.32884903,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.18132,0.0,0.0,0.0,0.0,0.0,2023,1,5,2,0,19.58146487,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.1409,0.0,0.0,0.0,0.0,0.0,2023,1,5,3,0,18.08669656,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.06297,0.0,0.0,0.0,0.0,0.0,2023,1,5,5,0,16.89088191,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.04058,0.0,0.0,0.0,0.0,0.0,2023,1,5,6,0,17.63826607,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.06805,0.0,0.0,0.0,0.0,0.0,2023,1,5,7,0,18.08669656,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.07778,0.0,0.0,0.0,0.0,0.0,2023,1,5,8,0,17.93721973,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.10687,0.0,0.0,0.0,0.0,0.0,2023,1,5,11,0,18.38565022,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.09088,0.0,0.0,0.0,0.0,0.0,2023,1,5,12,0,18.98355755,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.08227,0.0,0.0,0.0,0.0,0.0,2023,1,5,14,0,18.834080720000003,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.12476,0.0,0.0,0.0,0.0,0.0,2023,1,5,16,0,18.68460389,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.09646,0.0,0.0,0.0,0.0,0.0,2023,1,5,17,0,19.282511215,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.09482,0.0,0.0,0.0,0.0,0.0,2023,1,5,18,0,19.88041854,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.14235,0.0,0.0,0.0,0.0,0.0,2023,1,5,19,0,21.37518685,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.20236,0.0,0.0,0.0,0.0,0.0,2023,1,5,20,0,21.52466368,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.22929,0.0,0.0,0.0,0.0,0.0,2023,1,5,22,0,23.243647234999997,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.40385,0.0,0.0,0.0,0.0,0.0,2023,1,5,23,0,24.96263079,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.34726,0.0,0.0,0.0,0.0,0.0,2023,1,6,0,0,22.57100149,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.25221,0.0,0.0,0.0,0.0,0.0,2023,1,6,1,0,21.67414051,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.2332,0.0,0.0,0.0,0.0,0.0,2023,1,6,2,0,19.13303438,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.12867,0.0,0.0,0.0,0.0,0.0,2023,1,6,3,0,18.011958145,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.06613,0.0,0.0,0.0,0.0,0.0,2023,1,6,4,0,16.89088191,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.04232,0.0,0.0,0.0,0.0,0.0,2023,1,6,5,0,16.89088191,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.04245,0.0,0.0,0.0,0.0,0.0,2023,1,6,6,0,17.289486793333335,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.07913,0.0,0.0,0.0,0.0,0.0,2023,1,6,7,0,17.688091676666666,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.09121,0.0,0.0,0.0,0.0,0.0,2023,1,6,8,0,18.08669656,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.13102,0.0,0.0,0.0,0.0,0.0,2023,1,6,10,0,18.53512706,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.09803,0.0,0.0,0.0,0.0,0.0,2023,1,6,11,0,19.58146487,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.14817,0.0,0.0,0.0,0.0,0.0,2023,1,6,12,0,20.62780269,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.20976,0.0,0.0,0.0,0.0,0.0,2023,1,6,14,0,22.321873443333335,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.17224,0.0,0.0,0.0,0.0,0.0,2023,1,6,15,0,24.015944196666666,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.10796,0.0,0.0,0.0,0.0,0.0,2023,1,6,16,0,25.71001495,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.39051,0.0,0.0,0.0,0.0,0.0,2023,1,6,17,0,20.02989537,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.15014,0.0,0.0,0.0,0.0,0.0,2023,1,6,18,0,20.926756355,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.13223,0.0,0.0,0.0,0.0,0.0,2023,1,6,20,0,21.82361734,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.23152,0.0,0.0,0.0,0.0,0.0,2023,1,6,21,0,24.5142003,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.34403,0.0,0.0,0.0,0.0,0.0,2023,1,6,22,0,27.20478326,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.44524,0.0,0.0,0.0,0.0,0.0,2023,1,6,23,0,24.31489786,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.1422,0.0,0.0,0.0,0.0,0.0,2023,1,7,9,0,21.42501246,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.11985,0.0,0.0,0.0,0.0,0.0,2023,1,7,10,0,18.53512706,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.12834,0.0,0.0,0.0,0.0,0.0,2023,1,7,15,0,19.58146487,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_115,Cell0,0.46806,0.0,0.0,0.0,0.0,0.0,2023,1,7,23,0,28.10164425,Type2,Mode2,0.4565755860640128,1.0,0.015873015873015872,0.49922619935161183
B_116,Cell0,0.23748,0.0,0.0,0.0,0.0,0.0,2023,1,1,1,0,15.8445441,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.14632,0.0,0.0,0.0,0.0,0.0,2023,1,1,2,0,13.90134529,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.03894,0.0,0.0,0.0,0.0,0.0,2023,1,1,3,0,14.49925262,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.06878,0.0,0.0,0.0,0.0,0.0,2023,1,1,4,0,14.64872945,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.07528,0.0,0.0,0.0,0.0,0.0,2023,1,1,5,0,14.34977578,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.05256,0.0,0.0,0.0,0.0,0.0,2023,1,1,6,0,14.94768311,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.09914,0.0,0.0,0.0,0.0,0.0,2023,1,1,7,0,16.29297459,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.14838,0.0,0.0,0.0,0.0,0.0,2023,1,1,8,0,17.04035874,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.1971,0.0,0.0,0.0,0.0,0.0,2023,1,1,9,0,15.8445441,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.1296,0.0,0.0,0.0,0.0,0.0,2023,1,1,10,0,17.18983558,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.19636,0.0,0.0,0.0,0.0,0.0,2023,1,1,11,0,18.68460389,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.32124,0.0,0.0,0.0,0.0,0.0,2023,1,1,12,0,22.42152466,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.54758,0.0,0.0,0.0,0.0,0.0,2023,1,1,13,0,18.23617339,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.29048,0.0,0.0,0.0,0.0,0.0,2023,1,1,14,0,17.18983558,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.20306,0.0,0.0,0.0,0.0,0.0,2023,1,1,15,0,16.44245142,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.15014,0.0,0.0,0.0,0.0,0.0,2023,1,1,16,0,16.59192825,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.1515,0.0,0.0,0.0,0.0,0.0,2023,1,1,17,0,17.33931241,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.22262,0.0,0.0,0.0,0.0,0.0,2023,1,1,18,0,17.48878924,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.21402,0.0,0.0,0.0,0.0,0.0,2023,1,1,19,0,16.89088191,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.1828,0.0,0.0,0.0,0.0,0.0,2023,1,1,20,0,16.89088191,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.1905,0.0,0.0,0.0,0.0,0.0,2023,1,1,21,0,17.93721973,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.27398,0.0,0.0,0.0,0.0,0.0,2023,1,1,22,0,19.43198804,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.34756,0.0,0.0,0.0,0.0,0.0,2023,1,1,23,0,19.28251121,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.35346,0.0,0.0,0.0,0.0,0.0,2023,1,2,0,0,18.53512706,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.32854,0.0,0.0,0.0,0.0,0.0,2023,1,2,1,0,14.94768311,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.08988,0.0,0.0,0.0,0.0,0.0,2023,1,2,2,0,15.24663677,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.10962,0.0,0.0,0.0,0.0,0.0,2023,1,2,3,0,14.798206275,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.0886,0.0,0.0,0.0,0.0,0.0,2023,1,2,4,0,14.34977578,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.06786,0.0,0.0,0.0,0.0,0.0,2023,1,2,5,0,14.499252615,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.05978,0.0,0.0,0.0,0.0,0.0,2023,1,2,6,0,14.64872945,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.0665,0.0,0.0,0.0,0.0,0.0,2023,1,2,7,0,17.33931241,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.2241,0.0,0.0,0.0,0.0,0.0,2023,1,2,8,0,16.44245142,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.17296,0.0,0.0,0.0,0.0,0.0,2023,1,2,9,0,16.367713005,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.1342,0.0,0.0,0.0,0.0,0.0,2023,1,2,10,0,16.29297459,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.15328,0.0,0.0,0.0,0.0,0.0,2023,1,2,11,0,15.99402093,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.12692,0.0,0.0,0.0,0.0,0.0,2023,1,2,12,0,16.14349776,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.14348,0.0,0.0,0.0,0.0,0.0,2023,1,2,13,0,15.844544095,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.1093,0.0,0.0,0.0,0.0,0.0,2023,1,2,14,0,15.54559043,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.09842,0.0,0.0,0.0,0.0,0.0,2023,1,2,15,0,16.29297459,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.14884,0.0,0.0,0.0,0.0,0.0,2023,1,2,16,0,16.44245142,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.1596,0.0,0.0,0.0,0.0,0.0,2023,1,2,17,0,17.33931241,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.1892,0.0,0.0,0.0,0.0,0.0,2023,1,2,18,0,16.89088191,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.19134,0.0,0.0,0.0,0.0,0.0,2023,1,2,19,0,17.48878924,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.23276,0.0,0.0,0.0,0.0,0.0,2023,1,2,20,0,17.7877429,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.24846,0.0,0.0,0.0,0.0,0.0,2023,1,2,21,0,20.1793722,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.40166,0.0,0.0,0.0,0.0,0.0,2023,1,2,22,0,21.97309417,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.5224,0.0,0.0,0.0,0.0,0.0,2023,1,2,23,0,20.179372196666666,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.27832,0.0,0.0,0.0,0.0,0.0,2023,1,3,0,0,18.385650223333332,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.48104,0.0,0.0,0.0,0.0,0.0,2023,1,3,1,0,16.59192825,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.19678,0.0,0.0,0.0,0.0,0.0,2023,1,3,2,0,15.24663677,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.10758,0.0,0.0,0.0,0.0,0.0,2023,1,3,3,0,14.34977578,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.05392,0.0,0.0,0.0,0.0,0.0,2023,1,3,4,0,14.34977578,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.03934,0.0,0.0,0.0,0.0,0.0,2023,1,3,5,0,14.34977578,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.05754,0.0,0.0,0.0,0.0,0.0,2023,1,3,6,0,14.05082212,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.03754,0.0,0.0,0.0,0.0,0.0,2023,1,3,7,0,14.798206275,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.07414,0.0,0.0,0.0,0.0,0.0,2023,1,3,8,0,15.54559043,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.12124,0.0,0.0,0.0,0.0,0.0,2023,1,3,9,0,17.33931241,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.21458,0.0,0.0,0.0,0.0,0.0,2023,1,3,10,0,16.44245142,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.16802,0.0,0.0,0.0,0.0,0.0,2023,1,3,11,0,16.44245142,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.16468,0.0,0.0,0.0,0.0,0.0,2023,1,3,12,0,17.18983558,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.18494,0.0,0.0,0.0,0.0,0.0,2023,1,3,13,0,16.29297459,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.15598,0.0,0.0,0.0,0.0,0.0,2023,1,3,14,0,17.63826607,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.2257,0.0,0.0,0.0,0.0,0.0,2023,1,3,15,0,16.74140508,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.17142,0.0,0.0,0.0,0.0,0.0,2023,1,3,16,0,16.89088191,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.17998,0.0,0.0,0.0,0.0,0.0,2023,1,3,17,0,16.74140508,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.17334,0.0,0.0,0.0,0.0,0.0,2023,1,3,18,0,17.33931241,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.21352,0.0,0.0,0.0,0.0,0.0,2023,1,3,19,0,17.04035874,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.20582,0.0,0.0,0.0,0.0,0.0,2023,1,3,20,0,19.28251121,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.34772,0.0,0.0,0.0,0.0,0.0,2023,1,3,21,0,19.7309417,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.39356,0.0,0.0,0.0,0.0,0.0,2023,1,3,22,0,19.232685596666666,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.39722,0.0,0.0,0.0,0.0,0.0,2023,1,3,23,0,18.734429493333334,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.3354,0.0,0.0,0.0,0.0,0.0,2023,1,4,0,0,18.23617339,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.28782,0.0,0.0,0.0,0.0,0.0,2023,1,4,1,0,16.89088191,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.21034,0.0,0.0,0.0,0.0,0.0,2023,1,4,2,0,16.74140508,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.20832,0.0,0.0,0.0,0.0,0.0,2023,1,4,3,0,15.69506726,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.13354,0.0,0.0,0.0,0.0,0.0,2023,1,4,4,0,14.79820628,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.08098,0.0,0.0,0.0,0.0,0.0,2023,1,4,6,0,14.34977578,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.05776,0.0,0.0,0.0,0.0,0.0,2023,1,4,7,0,14.64872945,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.06344,0.0,0.0,0.0,0.0,0.0,2023,1,4,8,0,16.29297459,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.16178,0.0,0.0,0.0,0.0,0.0,2023,1,4,10,0,17.33931241,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.2159,0.0,0.0,0.0,0.0,0.0,2023,1,4,11,0,17.63826607,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.24066,0.0,0.0,0.0,0.0,0.0,2023,1,4,12,0,16.89088191,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.1864,0.0,0.0,0.0,0.0,0.0,2023,1,4,13,0,16.79123069,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.29906,0.0,0.0,0.0,0.0,0.0,2023,1,4,14,0,16.69157947,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.21828,0.0,0.0,0.0,0.0,0.0,2023,1,4,15,0,16.59192825,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.17908,0.0,0.0,0.0,0.0,0.0,2023,1,4,16,0,16.74140508,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
B_116,Cell0,0.17662,0.0,0.0,0.0,0.0,0.0,2023,1,4,17,0,16.59192825,Type5,Mode2,0.040514411728315686,0.4444444444444445,0.015873015873015872,0.3494583396463229
